,Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets count,User
257,0.1511,,0.671,0.146,0.183,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What a treat! @stephenfry and @MichaelRosenYes discuss their mutual obsession with language. 

📻👉… https://t.co/UlYCeDzYZz",57,BBC
258,0.6597,,0.647,0.082,0.272,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","✏️📖If you ever see a question like this on an exam... RUN. 😂
￼
 #MockTheWeek

https://t.co/qLX02EBwuD",58,BBC
259,-0.25,,0.854,0.093,0.053,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Elle lost her son Teddy soon after he was born. She wants to challenge the idea that a person can only be considere… https://t.co/7MBjJU6AFA,59,BBC
260,-0.296,,0.742,0.152,0.105,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",American singer Charlie Puth says he tried to get Mac Miller clean and sober before the rapper's death last week.… https://t.co/d3a3aKtyhg,60,BBC
261,0.5574,,0.841,0.0,0.159,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",😂@Scott_Mills and @Chris_Stark put “the funniest man in British sport” @petercrouch to the test by getting him to t… https://t.co/ldUXyI50Kx,61,BBC
262,0.5719,,0.783,0.0,0.217,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In the 1950s, when #PrincessMargaret wanted to marry ""a commoner,"" the British public were surprisingly keen on the… https://t.co/o5u2vFgVtZ",62,BBC
263,0.6258,,0.582,0.1,0.318,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""It's sorta like Crufts for project managers.” 😂

https://t.co/fWqUSMfh1D 

https://t.co/OGyrFSfULW",63,BBC
264,-0.4767,,0.871,0.129,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Of all the things that could happen to a person, there's few things that could be worse….

The Cry: coming soon to… https://t.co/Ifph2SY3U3",64,BBC
265,0.4215,,0.865,0.0,0.135,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @bbcpress: ✨🎤✨ YouTube star and online influencer @anna_maynard announced as new presenter of @CBBC talent show #GotWhatItTakes: https:/…,65,BBC
266,0.0,,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🐻🍁This year's #Autumnwatch will take the team to New England, bringing you the most spectacular of seasons in four… https://t.co/lFI4SoY2yL",66,BBC
267,0.128,,0.786,0.096,0.118,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🍔""My son's getting clean protein… and no cholesterol.”

Meet the dad who feeds his son burgers almost every day.… https://t.co/OCCcPs1EDy",67,BBC
268,0.0,,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Every year 640,000 tonnes of plastic from the fishing industry enters the sea. 🎣

♻️But there’s nowhere in the UK i… https://t.co/V8Hcc4L02V",68,BBC
269,-0.0772,,0.78,0.117,0.102,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🚗🎨 Meet James, aka Vanksy, a gas engineer who creates art from the dirt left on vehicles 🖌

https://t.co/mhofR4xyH2",69,BBC
270,0.3818,,0.854,0.0,0.146,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🐶🎬 Ladybird and Snowflake were cast to star in the new British romantic comedy, Dusty &amp; Me. 

But what does it take… https://t.co/SvufrDjxDs",70,BBC
271,-0.2023,,0.489,0.304,0.207,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The horror of online dating 😂

#Wanderlust 

https://t.co/d6wVsWssKL",71,BBC
272,0.0,,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A series following the life of Princess Margaret as she re-defined our image of the modern princess, profiling how… https://t.co/6DHnhGO4hk",72,BBC
273,0.34,,0.833,0.0,0.167,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @bbccomedy: Literally every time I auditioned for the school play.  #UpstartCrow @RealDMitchell https://t.co/pIhDkU2tXT,73,BBC
274,0.783,,0.712,0.0,0.288,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","🧀Pastry, ham and gouda cheese...😋 

Combine them all to make a breakfast fit for kings in this wonderful centrepiec… https://t.co/oBXEW23R9z",74,BBC
275,0.3818,,0.885,0.0,0.115,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BBCSpringwatch: The New England colour change is so spectacular it can be seen from space 😲
#TuesdayThoughts #Autumnwatch https://t.co/…",75,BBC
276,0.0,,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🎾🏔Tennis player @DjokerNole says a five-day hike in the mountains with his wife transformed his season.… https://t.co/HhWQLKLETX,76,BBC
277,0.3291,,0.899,0.0,0.101,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","It can be expensive and the success rates are still relatively unknown, but lots of women under 35 are having their… https://t.co/zJFMatf5Cu",77,BBC
278,0.5267,,0.746,0.0,0.254,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🏡 Would a bigger house make you happier?

https://t.co/ChtZlzE4CQ https://t.co/B4hvdNF1y5",78,BBC
279,-0.34,,0.893,0.107,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",From Nicki Minaj and Cardi B to Lady Gaga and Madonna - here are 8 of the biggest feuds in pop music 🎶➡️… https://t.co/bWV2ghkB1X,79,BBC
280,0.4939,,0.824,0.0,0.176,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Holly helped save someone's life, and changed her own in the process. 
#SavingLivesAtSea via @BBCThree  https://t.co/1Ca63uE4RF",80,BBC
281,-0.6771,,0.767,0.233,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Why were there so many serial killers in the 1980s?
👉 https://t.co/JnQWlHeFvS https://t.co/F02uRnIBIU",81,BBC
282,0.3612,,0.839,0.0,0.161,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",❤️ This club in Glasgow is running nights aimed at promoting inclusivity. https://t.co/zCXTsZVJ2v,82,BBC
283,0.0,,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","James Fox tells the story of Australia's indigenous culture, the oldest continuous culture anywhere in the world, a… https://t.co/5pAyJOvHUW",83,BBC
284,0.0,,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Cooling down - elephant style 🐘 https://t.co/niviG9h3Cg,84,BBC
285,-0.8402,,0.556,0.444,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Suicide kills more men under 50 than anything else.

#WorldSuicidePreventionDay #WSPD

https://t.co/sshexDg1vi",85,BBC
286,0.0,,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @bbcthree: Lucy was 22 and studying to become a nurse. This is her story. #WorldSuicidePreventionDay https://t.co/jSQugzd4BV,86,BBC
287,0.0,,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",✊ How did a clenched fist become a gesture for empowerment? https://t.co/mFFNKB6dsV,87,BBC
288,0.5411,,0.7,0.078,0.222,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Anyone else 100% relate to this? 😂

 (You'll want the sound on!) 🔊🚘 

 #EightGoRallying

https://t.co/ULYk3hqLHM 

https://t.co/uu0Znl71sJ",88,BBC
289,0.0,,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“Once you’ve been touched by evil… it never lets go.”

John Goodman, @MichaelaCoel, Noma Dumezweni and Harriet Walt… https://t.co/jVsuuKQmgQ",89,BBC
290,-0.2577,,0.805,0.118,0.077,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🎞 From a documentary on MIA to Idris Elba’s directorial debut, these are the films worth a trip to the cinema this… https://t.co/EKChfvQXNQ",90,BBC
291,0.0,,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BBCR1: .@30SECONDSTOMARS mashing up @JuiceWorlddd, @PostMalone, @Normani and @thegreatkhalid in the Live Lounge?

It really, REALLY wor…",91,BBC
292,0.0,,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Ever heard of Tambourelli? https://t.co/gt2tmnOTQa,92,BBC
293,0.0,,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @BBCOne: NEWS JUST IN: Filming begins this week on the fifth and final series of #Poldark. Head here for more 👉 https://t.co/Js6OtCRxK8…,93,BBC
294,-0.1531,,0.789,0.118,0.092,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Insects will be at the heart of worldwide crop losses as the climate warms up, predicts a US study.
👉… https://t.co/t317WjY16V",94,BBC
295,-0.4767,,0.697,0.206,0.098,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",🏄 A surfer has tracked down the stranger who saved his life when he broke his neck in a surfing accident after a Fa… https://t.co/tLrFxL8q91,95,BBC
296,0.8939,,0.705,0.0,0.295,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BBCR1: 🎉 #R1TEENAWARDS 2018 🎉

This is going to be HUGE! Performing at this year's Teen Awards 👇

⭐️ @LittleMix
⭐️ @5SOS
⭐️ @HRVY
⭐️ @J…",96,BBC
297,0.128,,0.789,0.079,0.133,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BBCRadio2: Did @kylieminogue play your favourite Kylie song tonight?

If you missed the Hyde Park headline set or if you want to step b…",97,BBC
298,0.4404,,0.868,0.0,0.132,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Two London police officers have set up a bike project scheme to improve relations between local police and young pe… https://t.co/Uh38yxESnp,98,BBC
299,0.4215,,0.797,0.0,0.203,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",⚡️🚂 How the Hogwarts Express was saved from a Welsh scrapyard. https://t.co/7SGdI4Qql3 https://t.co/AUUCW6uVka,99,BBC
300,-0.2263,,0.909,0.091,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Due to an NFL overrun, the CBS Sunday lineup is delayed in the East/Central cities ONLY. New start times:… https://t.co/IypoJ0l16P",0,CBS
301,0.0,,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @CBSAllAccess: Sundays were made for NFL on CBS. 🏈💯 Stream NFL on CBS All Access live today: https://t.co/vsod8jGE7N https://t.co/co2528…,1,CBS
302,-0.4322,,0.771,0.159,0.07,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","What happens when a PTA mom steals nearly $100,000 from her daughter's school? Don't miss the #PinkCollarCrimes sea… https://t.co/Gjiy0pByaE",2,CBS
303,-0.2481,,0.598,0.233,0.17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CBSAllAccess: No internet, no problem. You can now download and play your favorite shows on CBS All Access! 🙌 Learn how: https://t.co/y…",3,CBS
304,0.0,,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@PlaggemeyLee Mac's putting something together. 😉 https://t.co/6ww5HlV6Bx,4,CBS
305,0.0,,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",This just in... https://t.co/QG3OYF6Rfv,5,CBS
306,0.4753,,0.699,0.083,0.218,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @CBSAllAccess: Get excited! Stream original #MurphyBrown episodes for a limited time on CBS All Access before the @MurphyBrownCBS reviva…,6,CBS
307,0.0,,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This just in! The 54th #ACMawards will air LIVE from Las Vegas on Sunday, April 7, 2019 at 8/7c on CBS and… https://t.co/Q9e7qxe26l",7,CBS
308,-0.2263,,0.917,0.083,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Due to an NFL overrun, CBS is delayed 17 mins in the following markets: Kansas City, Miami, Tampa, NOLA, New York,… https://t.co/9eXZ9mA1Xb",8,CBS
309,0.6705,,0.744,0.0,0.256,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Are you ready for some football? 🏈 Stream your favorite NFL games LIVE on #CBSAllAccess today:… https://t.co/eHt8guHoyv,9,CBS
310,0.4215,,0.851,0.0,0.149,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",An unforgettable night of inspiring stories and performances highlighting the 10 years of impact #StandUpToCancer c… https://t.co/8bp2XNKwfH,10,CBS
311,0.0,,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",The star-studded event is about to begin! Tune in now to watch #StandUpToCancer on CBS and @cbsallaccess. https://t.co/cD8TJuQBog,11,CBS
312,-0.5411,,0.712,0.196,0.092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cbsallaccess: Join #TellMeAStory's @daniellemcam, @BillyMagnussen &amp; Dorian Missick by standing up to cancer! Watch @SU2C tonight at 8/7…",12,CBS
313,0.0,,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tune in to a first-of-its-kind digital live show as lead up to @SU2C’s televised event tonight! The show will featu… https://t.co/hIVaLAXYmR,13,CBS
314,-0.296,,0.879,0.121,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Hollywood legend Burt Reynolds has passed away at the age of 82. He will be missed. https://t.co/HSmcJ9X9iC,14,CBS
315,0.4753,,0.808,0.0,0.192,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Here are @FBICBS’ @JeremySisto and @EboneeReigne with a powerful message before #StandUpToCancer airs tomorrow! https://t.co/OCqh91N1OO,15,CBS
316,0.0,,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Here's everything you need to know before tuning into #StandUpToCancer this Friday at 8/7c: https://t.co/IT9ht84TZ1 https://t.co/OK4AOxw5mP,16,CBS
317,0.3612,,0.889,0.0,0.111,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Survivor host @JeffProbst is here to break down the theme of #Survivor: David vs. Goliath before the new season beg… https://t.co/8TcA200eFQ,17,CBS
318,0.6908,,0.467,0.0,0.533,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thanks, @StephenAtHome. 
P.S. Nice beard. #LSSC https://t.co/wppVtfR9cL",18,CBS
319,0.4215,,0.865,0.0,0.135,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",The biggest names in entertainment are coming together once again for #StandUpToCancer this Friday at 8/7c on @CBS… https://t.co/ntuGKLYvuW,19,CBS
320,0.6514,,0.829,0.0,0.171,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @cbsallaccess: Stream #17 @WestVirginiaU vs. @UTKnoxville LIVE today at 3:30PM ET on CBS All Access! Try 1 month FREE using code BINGENO…,20,CBS
321,0.0,,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In just one week, @RWitherspoon, @McConaughey, Jennifer Garner, and more will attend the #​StandUpToCancer fundrais… https://t.co/iHKGOoWejA",21,CBS
322,0.0,,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Believe in miracles. Watch this sneak peek of the complete premiere episode of @GodFriendedMe now, a month before i… https://t.co/5AIUH5VmMk",22,CBS
323,-0.6908,,0.761,0.239,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cbsallaccess: Money. Murder. Mystery. #OneDollar is now streaming, exclusively on CBS All Access. https://t.co/3qFdTEmVU5 https://t.co/…",23,CBS
324,0.6239,,0.83,0.0,0.17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GodFriendedMe: It's a godsend! We're dropping the #GodFriendedMe pilot tomorrow right here on Twitter for you to stream a full month be…,24,CBS
325,0.0,,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's almost time for sweater weather, pumpkin spice lattes, and CBS Fall TV premieres. Check out the storylines for… https://t.co/BpgDyYl8fc",25,CBS
326,-0.4389,,0.888,0.112,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @cbsallaccess: #NFL preseason coverage is here! 🏈 The Detroit @Lions battle the Tampa Bay @Buccaneers tonight at 8PM ET. Stream the game…,26,CBS
327,0.0,,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@bigbangtheory 🎶...happy kitty, sleepy kitty, purr purr purr🎶 #TheBigBangTheory https://t.co/sEObppGJlZ",27,CBS
328,0.0,,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is going to require multiple singings of ""Soft Kitty."" https://t.co/UdRGNeQ7Lb",28,CBS
329,0.5423,,0.829,0.0,0.171,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Got to get more of the @PaulMcCartney #CarpoolKaraoke into your life? @latelateshow produced an hour-long bonus spe… https://t.co/DjPqajo6Xn,29,CBS
330,0.3182,,0.887,0.0,0.113,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","How much does it cost to bury the truth? 
#OneDollar premieres August 30, exclusively on CBS All Access. https://t.co/ZL5TBH9ro5",30,CBS
331,0.0,,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Things got carried away when @ArianaGrande joined @latelateshow for #CarpoolKaraoke. So did Ariana. #ArianaCarpool https://t.co/WSZcC0TaYz,31,CBS
332,-0.5267,,0.72,0.188,0.092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @cbsallaccess: Murder mystery set in a small town? We're in. Rediscover the genius of original #TwinPeaks co-creators @DAVID_LYNCH and @…,32,CBS
333,0.0,,1.0,0.0,0.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",New start times for @60Minutes 7:20ET/6:20CT @CBSBigBrother 8:20ET/7:20CT @NCISLA 9:20ET/8:20CT @Elementary_CBS 10:… https://t.co/Op9VcDsREa,33,CBS
334,0.4389,,0.874,0.0,0.126,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Clear your schedules for the 100th #PGAChamp! Stream the Final Round LIVE on @cbsallaccess at 2 PM ET across all de… https://t.co/m6bH2pKTUN,34,CBS
335,-0.3182,,0.897,0.103,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",The fortune teller you’ll meet this Saturday lived a life of luxury... by scamming her victims out of hundreds of t… https://t.co/fJo6F2Eo5p,35,CBS
336,0.4926,,0.856,0.0,0.144,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",The 100th PGA Championship continues today! Stream it LIVE on @cbsallaccess at 2PM ET across all devices. Try 1 Wee… https://t.co/jbMg06eOND,36,CBS
